paper_id,venue_id,venue_name,year,year_status,title,authors,track,session,paper_type,doi,acm_url,ieee_url,openreview_url,arxiv_url,dblp_url,official_url,proceedings_url,pdf_url,source_title,source_url,source_type,source_priority,verification_status,confidence,topic_primary,topic_secondary,topic_tags,topic_cluster_id,topic_cluster_label,topic_cluster_status,topic_notes,artifact_url,code_url,dataset_url,award_refs,representative_role,representative_score,representative_reason,include_in_report,missing_fields,notes
SC-2023-P0081,SC,SC,2023,complete,ReFloat: Low-Cost Floating-Point Processing in ReRAM for Accelerating Iterative Linear Solvers,Linghao Song|Fan Chen 0001|Hai Li 0001|Yiran Chen 0001,Technical Papers,,accepted_paper,10.1145/3581784.3607077,,,,,https://dblp.org/rec/conf/sc/SongCL023,https://sc23.supercomputing.org/program/papers/,https://dblp.org/db/conf/sc/sc2023.html,,DBLP SC 2023 proceedings metadata,https://doi.org/10.1145/3581784.3607077,paper,primary,verified,high,T11,general_hpc_needs_review,hpc|needs_review,SC-C99,General HPC applications and needs-review rows,uncertain,Title-level metadata clustering using clustering-agent topic seed; no batch abstract/PDF enrichment.,,,,,none,,,maybe,abstract|keywords|session,Rows that need abstract/PDF inspection before assignment to a sharper technical route.
SC-2023-P0082,SC,SC,2023,complete,Rethinking Deployment for Serverless Functions: A Performance-First Perspective,Yiming Li|Laiping Zhao|Yanan Yang|Wenyu Qu,Technical Papers,,accepted_paper,10.1145/3581784.3613211,,,,,https://dblp.org/rec/conf/sc/LiZYQ23,https://sc23.supercomputing.org/program/papers/,https://dblp.org/db/conf/sc/sc2023.html,,DBLP SC 2023 proceedings metadata,https://doi.org/10.1145/3581784.3613211,paper,primary,verified,high,T10/T11,"storage,_i/o,_compression,_data_movement",storage|file-system|i/o|io|burst-buffer|nvm|checkpoint|compression|data-movement,SC-C05,"Storage, I/O, compression, data movement",provisional,Title-level metadata clustering using clustering-agent topic seed; no batch abstract/PDF enrichment.,,,,,none,,,maybe,abstract|keywords|session,"File systems, storage hierarchy, NVM, compression, checkpoint/restart, and large data movement."
SC-2023-P0083,SC,SC,2023,complete,Runtime Composition of Iterations for Fusing Loop-carried Sparse Dependence,Kazem Cheshmi|Michelle Strout|Maryam Mehri Dehnavi,Technical Papers,,accepted_paper,10.1145/3581784.3607097,,,,,https://dblp.org/rec/conf/sc/CheshmiSD23,https://sc23.supercomputing.org/program/papers/,https://dblp.org/db/conf/sc/sc2023.html,,DBLP SC 2023 proceedings metadata,https://doi.org/10.1145/3581784.3607097,paper,primary,verified,high,T05/T09,"sparse,_graph,_irregular_execution",graph|sparse|gnn|irregular|spmm|spgemm|subgraph,SC-C03,"Sparse, graph, irregular execution",provisional,Title-level metadata clustering using clustering-agent topic seed; no batch abstract/PDF enrichment.,,,,,none,,,maybe,abstract|keywords|session,"Sparse matrices/tensors, graph processing, irregular communication, and graph neural-network execution."
SC-2023-P0084,SC,SC,2023,complete,Scalable Tuning of (OpenMP) GPU Applications via Kernel Record and Replay,Konstantinos Parasyris|Giorgis Georgakoudis|Esteban Rangel|Ignacio Laguna|Johannes Doerfert,Technical Papers,,accepted_paper,10.1145/3581784.3607098,,,,,https://dblp.org/rec/conf/sc/ParasyrisGRLD23,https://sc23.supercomputing.org/program/papers/,https://dblp.org/db/conf/sc/sc2023.html,,DBLP SC 2023 proceedings metadata,https://doi.org/10.1145/3581784.3607098,paper,primary,verified,high,T10/T11,"storage,_i/o,_compression,_data_movement",storage|file-system|i/o|io|burst-buffer|nvm|checkpoint|compression|data-movement,SC-C05,"Storage, I/O, compression, data movement",provisional,Title-level metadata clustering using clustering-agent topic seed; no batch abstract/PDF enrichment.,,,,,none,,,maybe,abstract|keywords|session,"File systems, storage hierarchy, NVM, compression, checkpoint/restart, and large data movement."
SC-2023-P0085,SC,SC,2023,complete,"Scaling the ""Memory Wall"" for Multi-Dimensional Seismic Processing with Algebraic Compression on Cerebras CS-2 Systems",Hatem Ltaief|Yuxi Hong 0001|Leighton Wilson|Mathias Jacquelin|Matteo Ravasi|David Elliot Keyes,Technical Papers,,accepted_paper,10.1145/3581784.3627042,,,,,https://dblp.org/rec/conf/sc/LtaiefHWJRK23,https://sc23.supercomputing.org/program/papers/,https://dblp.org/db/conf/sc/sc2023.html,,DBLP SC 2023 proceedings metadata,https://doi.org/10.1145/3581784.3627042,paper,primary,verified,high,T10/T11,"storage,_i/o,_compression,_data_movement",storage|file-system|i/o|io|burst-buffer|nvm|checkpoint|compression|data-movement,SC-C05,"Storage, I/O, compression, data movement",provisional,Title-level metadata clustering using clustering-agent topic seed; no batch abstract/PDF enrichment.,,,,,none,,,maybe,abstract|keywords|session,"File systems, storage hierarchy, NVM, compression, checkpoint/restart, and large data movement."
SC-2023-P0086,SC,SC,2023,complete,Scaling the Leading Accuracy of Deep Equivariant Models to Biomolecular Simulations of Realistic Size,Boris Kozinsky|Albert Musaelian|Anders Johansson 0011|Simon L. Batzner,Technical Papers,,accepted_paper,10.1145/3581784.3627041,,,,,https://dblp.org/rec/conf/sc/KozinskyMJB23,https://sc23.supercomputing.org/program/papers/,https://dblp.org/db/conf/sc/sc2023.html,,DBLP SC 2023 proceedings metadata,https://doi.org/10.1145/3581784.3627041,paper,primary,verified,high,T10/T11,"storage,_i/o,_compression,_data_movement",storage|file-system|i/o|io|burst-buffer|nvm|checkpoint|compression|data-movement,SC-C05,"Storage, I/O, compression, data movement",provisional,Title-level metadata clustering using clustering-agent topic seed; no batch abstract/PDF enrichment.,,,,,none,,,maybe,abstract|keywords|session,"File systems, storage hierarchy, NVM, compression, checkpoint/restart, and large data movement."
SC-2023-P0087,SC,SC,2023,complete,Space Efficient Sequence Alignment for SRAM-Based Computing: X-Drop on the Graphcore IPU,Luk Burchard|Max Xiaohang Zhao|Johannes Langguth|Aydin Buluç|Giulia Guidi,Technical Papers,,accepted_paper,10.1145/3581784.3607094,,,,,https://dblp.org/rec/conf/sc/BurchardZLBG23,https://sc23.supercomputing.org/program/papers/,https://dblp.org/db/conf/sc/sc2023.html,,DBLP SC 2023 proceedings metadata,https://doi.org/10.1145/3581784.3607094,paper,primary,verified,high,T05/T09,"sparse,_graph,_irregular_execution",graph|sparse|gnn|irregular|spmm|spgemm|subgraph,SC-C03,"Sparse, graph, irregular execution",provisional,Title-level metadata clustering using clustering-agent topic seed; no batch abstract/PDF enrichment.,,,,,none,,,maybe,abstract|keywords|session,"Sparse matrices/tensors, graph processing, irregular communication, and graph neural-network execution."
SC-2023-P0088,SC,SC,2023,complete,Structural Coding: A Low-Cost Scheme to Protect CNNs from Large-Granularity Memory Faults,Ali Asgari Khoshouyeh|Florian Geissler|Syed Sha Qutub|Michael Paulitsch|Prashant J. Nair|Karthik Pattabiraman,Technical Papers,,accepted_paper,10.1145/3581784.3607084,,,,,https://dblp.org/rec/conf/sc/KhoshouyehGQPNP23,https://sc23.supercomputing.org/program/papers/,https://dblp.org/db/conf/sc/sc2023.html,,DBLP SC 2023 proceedings metadata,https://doi.org/10.1145/3581784.3607084,paper,primary,verified,high,T11/T12,"resilience,_reliability,_power_operations",resilience|reliability|fault|failure|power|thermal|energy|error,SC-C09,"Resilience, reliability, power operations",provisional,Title-level metadata clustering using clustering-agent topic seed; no batch abstract/PDF enrichment.,,,,,none,,,maybe,abstract|keywords|session,"Fault tolerance, reliability, power/thermal behavior, failure management, and operational risk."
SC-2023-P0089,SC,SC,2023,complete,SYnergy: Fine-grained Energy-Efficient Heterogeneous Computing for Scalable Energy Saving,Kaijie Fan|Marco D'Antonio|Lorenzo Carpentieri|Biagio Cosenza|Federico Ficarelli|Daniele Cesarini,Technical Papers,,accepted_paper,10.1145/3581784.3607055,,,,,https://dblp.org/rec/conf/sc/FanDCCFC23,https://sc23.supercomputing.org/program/papers/,https://dblp.org/db/conf/sc/sc2023.html,,DBLP SC 2023 proceedings metadata,https://doi.org/10.1145/3581784.3607055,paper,primary,verified,high,T11/T12,"resilience,_reliability,_power_operations",resilience|reliability|fault|failure|power|thermal|energy|error,SC-C09,"Resilience, reliability, power operations",provisional,Title-level metadata clustering using clustering-agent topic seed; no batch abstract/PDF enrichment.,,,,,none,,,maybe,abstract|keywords|session,"Fault tolerance, reliability, power/thermal behavior, failure management, and operational risk."
SC-2023-P0090,SC,SC,2023,complete,TANGO: re-thinking quantization for graph neural network training on GPUs,Shiyang Chen 0004|Da Zheng 0004|Caiwen Ding|Chengying Huan|Yuede Ji|Hang Liu 0001,Technical Papers,,accepted_paper,10.1145/3581784.3607037,,,,,https://dblp.org/rec/conf/sc/ChenZDHJL23,https://sc23.supercomputing.org/program/papers/,https://dblp.org/db/conf/sc/sc2023.html,,DBLP SC 2023 proceedings metadata,https://doi.org/10.1145/3581784.3607037,paper,primary,verified,high,T01/T02/T08,llm/dnn_training_and_serving_at_scale,llm|deep-learning|inference|training|gpu-cluster|machine-learning,SC-C01,LLM/DNN training and serving at scale,provisional,Title-level metadata clustering using clustering-agent topic seed; no batch abstract/PDF enrichment.,,,,,none,,,maybe,abstract|keywords|session,"LLM/DNN/GNN training, inference, serving, model memory, and AI workload scaling on HPC systems."
SC-2023-P0091,SC,SC,2023,complete,The Graph Database Interface: Scaling Online Transactional and Analytical Graph Workloads to Hundreds of Thousands of Cores,Maciej Besta|Robert Gerstenberger|Marc Fischer|Michal Podstawski|Nils Blach|Berke Egeli|George Mitenkov|Wojciech Chlapek|Marek T. Michalewicz|Hubert Niewiadomski|Jürgen Müller|Torsten Hoefler,Technical Papers,,accepted_paper,10.1145/3581784.3607068,,,,,https://dblp.org/rec/conf/sc/BestaGFPBEMCMNM23,https://sc23.supercomputing.org/program/papers/,https://dblp.org/db/conf/sc/sc2023.html,,DBLP SC 2023 proceedings metadata,https://doi.org/10.1145/3581784.3607068,paper,primary,verified,high,T05/T09,"sparse,_graph,_irregular_execution",graph|sparse|gnn|irregular|spmm|spgemm|subgraph,SC-C03,"Sparse, graph, irregular execution",provisional,Title-level metadata clustering using clustering-agent topic seed; no batch abstract/PDF enrichment.,,,,,none,,,maybe,abstract|keywords|session,"Sparse matrices/tensors, graph processing, irregular communication, and graph neural-network execution."
SC-2023-P0092,SC,SC,2023,complete,The Simple Cloud-Resolving E3SM Atmosphere Model Running on the Frontier Exascale System,Mark Taylor|Peter M. Caldwell|Luca Bertagna|Conrad Clevenger|Aaron Donahue|James G. Foucar|Oksana Guba|Benjamin R. Hillman|Noel Keen|Jayesh Krishna|Matthew R. Norman|Sarat Sreepathi|Christopher Terai|James B. White III|Andrew G. Salinger|Renata B. McCoy|Lai-yung Ruby Leung|David C. Bader|Danqing Wu,Technical Papers,,accepted_paper,10.1145/3581784.3627044,,,,,https://dblp.org/rec/conf/sc/TaylorCBCDFGHKK23,https://sc23.supercomputing.org/program/papers/,https://dblp.org/db/conf/sc/sc2023.html,,DBLP SC 2023 proceedings metadata,https://doi.org/10.1145/3581784.3627044,paper,primary,verified,high,T11,general_hpc_needs_review,hpc|needs_review,SC-C99,General HPC applications and needs-review rows,uncertain,Title-level metadata clustering using clustering-agent topic seed; no batch abstract/PDF enrichment.,,,,,none,,,maybe,abstract|keywords|session,Rows that need abstract/PDF inspection before assignment to a sharper technical route.
SC-2023-P0093,SC,SC,2023,complete,Toward Exascale Computation for Turbomachinery Flows,Yuhang Fu|Weiqi Shen|Jiahuan Cui|Yao Zheng 0003|Guangwen Yang 0002|Zhao Liu|Jifa Zhang|Tingwei Ji|Fangfang Xie|Xiaojing Lv|Hanyue Liu|Xu Liu|Xiyang Liu|Xiaoyu Song|Guocheng Tao|Yan Yan|Paul Tucker|Steven A. E. Miller|Shirui Luo|Seid Koric|Weimin Zheng,Technical Papers,,accepted_paper,10.1145/3581784.3627040,,,,,https://dblp.org/rec/conf/sc/FuSCZYLZJXLLLLS23,https://sc23.supercomputing.org/program/papers/,https://dblp.org/db/conf/sc/sc2023.html,,DBLP SC 2023 proceedings metadata,https://doi.org/10.1145/3581784.3627040,paper,primary,verified,high,T10/T11,"storage,_i/o,_compression,_data_movement",storage|file-system|i/o|io|burst-buffer|nvm|checkpoint|compression|data-movement,SC-C05,"Storage, I/O, compression, data movement",provisional,Title-level metadata clustering using clustering-agent topic seed; no batch abstract/PDF enrichment.,,,,,none,,,maybe,abstract|keywords|session,"File systems, storage hierarchy, NVM, compression, checkpoint/restart, and large data movement."
SC-2023-P0094,SC,SC,2023,complete,Toward Sustainable HPC: Carbon Footprint Estimation and Environmental Implications of HPC Systems,Baolin Li 0001|Rohan Basu Roy|Daniel Wang|Siddharth Samsi|Vijay Gadepally|Devesh Tiwari,Technical Papers,,accepted_paper,10.1145/3581784.3607035,,,,,https://dblp.org/rec/conf/sc/LiRWSGT23,https://sc23.supercomputing.org/program/papers/,https://dblp.org/db/conf/sc/sc2023.html,,DBLP SC 2023 proceedings metadata,https://doi.org/10.1145/3581784.3607035,paper,primary,verified,high,T10/T11,"storage,_i/o,_compression,_data_movement",storage|file-system|i/o|io|burst-buffer|nvm|checkpoint|compression|data-movement,SC-C05,"Storage, I/O, compression, data movement",provisional,Title-level metadata clustering using clustering-agent topic seed; no batch abstract/PDF enrichment.,,,,,none,,,maybe,abstract|keywords|session,"File systems, storage hierarchy, NVM, compression, checkpoint/restart, and large data movement."
SC-2023-P0095,SC,SC,2023,complete,TrivialSpy: Identifying Software Triviality via Fine-grained and Dataflow-based Value Profiling,Xin You 0001|Hailong Yang 0002|Kelun Lei|Zhongzhi Luan|Depei Qian 0002,Technical Papers,,accepted_paper,10.1145/3581784.3607052,,,,,https://dblp.org/rec/conf/sc/YouYLLQ23,https://sc23.supercomputing.org/program/papers/,https://dblp.org/db/conf/sc/sc2023.html,,DBLP SC 2023 proceedings metadata,https://doi.org/10.1145/3581784.3607052,paper,primary,verified,high,T11,"profiling,_modeling,_reproducibility",profiling|modeling|performance-model|benchmark|reproducibility|characterization|measurement,SC-C08,"Profiling, modeling, reproducibility",provisional,Title-level metadata clustering using clustering-agent topic seed; no batch abstract/PDF enrichment.,,,,,none,,,maybe,abstract|keywords|session,"Profilers, performance models, benchmarks, reproducibility reports, and measurement methodology."
SC-2023-P0096,SC,SC,2023,complete,Understanding the Effects of Permanent Faults in GPU's Parallelism Management and Control Units,Juan-David Guerrero-Balaguera|Josie Esteban Rodriguez Condia|Fernando Fernandes dos Santos|Matteo Sonza Reorda|Paolo Rech,Technical Papers,,accepted_paper,10.1145/3581784.3607086,,,,,https://dblp.org/rec/conf/sc/Guerrero-Balaguera23,https://sc23.supercomputing.org/program/papers/,https://dblp.org/db/conf/sc/sc2023.html,,DBLP SC 2023 proceedings metadata,https://doi.org/10.1145/3581784.3607086,paper,primary,verified,high,T11/T12,"resilience,_reliability,_power_operations",resilience|reliability|fault|failure|power|thermal|energy|error,SC-C09,"Resilience, reliability, power operations",provisional,Title-level metadata clustering using clustering-agent topic seed; no batch abstract/PDF enrichment.,,,,,none,,,maybe,abstract|keywords|session,"Fault tolerance, reliability, power/thermal behavior, failure management, and operational risk."
SC-2023-P0097,SC,SC,2023,complete,Unified Communication Optimization Strategies for Sparse Triangular Solver on CPU and GPU Clusters,Yang Liu 0179|Nan Ding 0006|Piyush Sao|Samuel Williams 0001|Xiaoye Sherry Li,Technical Papers,,accepted_paper,10.1145/3581784.3607092,,,,,https://dblp.org/rec/conf/sc/01790S0L23,https://sc23.supercomputing.org/program/papers/,https://dblp.org/db/conf/sc/sc2023.html,,DBLP SC 2023 proceedings metadata,https://doi.org/10.1145/3581784.3607092,paper,primary,verified,high,T05/T09,"sparse,_graph,_irregular_execution",graph|sparse|gnn|irregular|spmm|spgemm|subgraph,SC-C03,"Sparse, graph, irregular execution",provisional,Title-level metadata clustering using clustering-agent topic seed; no batch abstract/PDF enrichment.,,,,,none,,,maybe,abstract|keywords|session,"Sparse matrices/tensors, graph processing, irregular communication, and graph neural-network execution."
SC-2023-P0098,SC,SC,2023,complete,Unity ECC: Unified Memory Protection Against Bit and Chip Errors,Dongwhee Kim|Jaeyoon Lee|Wonyeong Jung|Michael B. Sullivan 0001|Jungrae Kim,Technical Papers,,accepted_paper,10.1145/3581784.3607081,,,,,https://dblp.org/rec/conf/sc/KimLJ0K23,https://sc23.supercomputing.org/program/papers/,https://dblp.org/db/conf/sc/sc2023.html,,DBLP SC 2023 proceedings metadata,https://doi.org/10.1145/3581784.3607081,paper,primary,verified,high,T10/T11,"storage,_i/o,_compression,_data_movement",storage|file-system|i/o|io|burst-buffer|nvm|checkpoint|compression|data-movement,SC-C05,"Storage, I/O, compression, data movement",provisional,Title-level metadata clustering using clustering-agent topic seed; no batch abstract/PDF enrichment.,,,,,none,,,maybe,abstract|keywords|session,"File systems, storage hierarchy, NVM, compression, checkpoint/restart, and large data movement."
SC-2023-P0099,SC,SC,2023,complete,VENOM: A Vectorized N: M Format for Unleashing the Power of Sparse Tensor Cores,Roberto L. Castro|Andrei Ivanov|Diego Andrade|Tal Ben-Nun|Basilio B. Fraguela|Torsten Hoefler,Technical Papers,,accepted_paper,10.1145/3581784.3607087,,,,,https://dblp.org/rec/conf/sc/CastroIABFH23,https://sc23.supercomputing.org/program/papers/,https://dblp.org/db/conf/sc/sc2023.html,,DBLP SC 2023 proceedings metadata,https://doi.org/10.1145/3581784.3607087,paper,primary,verified,high,T05/T09,"sparse,_graph,_irregular_execution",graph|sparse|gnn|irregular|spmm|spgemm|subgraph,SC-C03,"Sparse, graph, irregular execution",provisional,Title-level metadata clustering using clustering-agent topic seed; no batch abstract/PDF enrichment.,,,,,none,,,maybe,abstract|keywords|session,"Sparse matrices/tensors, graph processing, irregular communication, and graph neural-network execution."
SC-2023-P0100,SC,SC,2023,complete,Xfast: Extreme File Attribute Stat Acceleration for Lustre,Yingjin Qian|Wen Cheng 0003|Lingfang Zeng|Xi Li|Marc-André Vef|Andreas Dilger|Siyao Lai|Shuichi Ihara|Yong Fan|André Brinkmann,Technical Papers,,accepted_paper,10.1145/3581784.3607080,,,,,https://dblp.org/rec/conf/sc/QianCZLVDLIFB23,https://sc23.supercomputing.org/program/papers/,https://dblp.org/db/conf/sc/sc2023.html,,DBLP SC 2023 proceedings metadata,https://doi.org/10.1145/3581784.3607080,paper,primary,verified,high,T10/T11,"storage,_i/o,_compression,_data_movement",storage|file-system|i/o|io|burst-buffer|nvm|checkpoint|compression|data-movement,SC-C05,"Storage, I/O, compression, data movement",provisional,Title-level metadata clustering using clustering-agent topic seed; no batch abstract/PDF enrichment.,,,,,none,,,maybe,abstract|keywords|session,"File systems, storage hierarchy, NVM, compression, checkpoint/restart, and large data movement."
SC-2024-P0001,SC,SC,2024,complete,A Conflict-aware Divide-and-Conquer Algorithm for Symmetric Sparse Matrix-Vector Multiplication,Haozhong Qiu|Chuanfu Xu|Jianbin Fang|Jian Zhang 0115|Liang Deng|Yue Ding 0001|Qingsong Wang|Shizhao Chen|Yonggang Che|Jie Liu 0002,Technical Papers,,accepted_paper,10.1109/SC41406.2024.00054,,,,,https://dblp.org/rec/conf/sc/QiuXFZD0WCC024,https://sc24.supercomputing.org/program/papers/,https://dblp.org/db/conf/sc/sc2024.html,,DBLP SC 2024 proceedings metadata,https://doi.org/10.1109/SC41406.2024.00054,paper,primary,verified,high,T05/T09,"sparse,_graph,_irregular_execution",graph|sparse|gnn|irregular|spmm|spgemm|subgraph,SC-C03,"Sparse, graph, irregular execution",provisional,Title-level metadata clustering using clustering-agent topic seed; no batch abstract/PDF enrichment.,,,,,none,,,maybe,abstract|keywords|session,"Sparse matrices/tensors, graph processing, irregular communication, and graph neural-network execution."
SC-2024-P0002,SC,SC,2024,complete,A Digital Twin Framework for Liquid-cooled Supercomputers as Demonstrated at Exascale,Wesley Brewer|Matthias Maiterth|Vineet Kumar|Rafal P. Wojda|Sedrick Bouknight|Jesse Hines|Woong Shin|Scott Greenwood|David Grant|Wesley Williams|Feiyi Wang,Technical Papers,,accepted_paper,10.1109/SC41406.2024.00029,,,,,https://dblp.org/rec/conf/sc/BrewerMKWBHSGGW24,https://sc24.supercomputing.org/program/papers/,https://dblp.org/db/conf/sc/sc2024.html,,DBLP SC 2024 proceedings metadata,https://doi.org/10.1109/SC41406.2024.00029,paper,primary,verified,high,T11,general_hpc_needs_review,hpc|needs_review,SC-C99,General HPC applications and needs-review rows,uncertain,Title-level metadata clustering using clustering-agent topic seed; no batch abstract/PDF enrichment.,,,,,none,,,maybe,abstract|keywords|session,Rows that need abstract/PDF inspection before assignment to a sharper technical route.
SC-2024-P0003,SC,SC,2024,complete,A High-Quality Workflow for Multi-Resolution Scientific Data Reduction and Visualization,Daoce Wang|Pascal Grosset|Jesus Pulido|Tushar M. Athawale|Jiannan Tian|Kai Zhao 0008|Zarija Lukic|Axel Huebl|Zhe Wang 0059|James P. Ahrens|Dingwen Tao,Technical Papers,,accepted_paper,10.1109/SC41406.2024.00091,,,,,https://dblp.org/rec/conf/sc/WangGPAT0LHWAT24,https://sc24.supercomputing.org/program/papers/,https://dblp.org/db/conf/sc/sc2024.html,,DBLP SC 2024 proceedings metadata,https://doi.org/10.1109/SC41406.2024.00091,paper,primary,verified,high,T10/T11,"storage,_i/o,_compression,_data_movement",storage|file-system|i/o|io|burst-buffer|nvm|checkpoint|compression|data-movement,SC-C05,"Storage, I/O, compression, data movement",provisional,Title-level metadata clustering using clustering-agent topic seed; no batch abstract/PDF enrichment.,,,,,none,,,maybe,abstract|keywords|session,"File systems, storage hierarchy, NVM, compression, checkpoint/restart, and large data movement."
SC-2024-P0004,SC,SC,2024,complete,A Performance-Portable Kilometer-Scale Global Ocean Model on ORISE and New Sunway Heterogeneous Supercomputers,Junlin Wei|Xiang Han|Jiangfeng Yu|Jinrong Jiang|Hailong Liu 0007|Pengfei Lin 0004|Maoxue Yu|Kai Xu|Lian Zhao|Pengfei Wang|Weipeng Zheng|Jingwei Xie|Yanzhi Zhou|Tao Zhang 0096|Feng Zhang 0048|Yehong Zhang|Yue Yu 0001|Yuzhu Wang|Yidi Bai|Chen Li 0068|Zipeng Yu|Haoyu Deng|Yaxin Li|Xuebin Chi,Technical Papers,,accepted_paper,10.1109/SC41406.2024.00009,,,,,https://dblp.org/rec/conf/sc/WeiHYJLLYXZWZXZ24,https://sc24.supercomputing.org/program/papers/,https://dblp.org/db/conf/sc/sc2024.html,,DBLP SC 2024 proceedings metadata,https://doi.org/10.1109/SC41406.2024.00009,paper,primary,verified,high,T11,general_hpc_needs_review,hpc|needs_review,SC-C99,General HPC applications and needs-review rows,uncertain,Title-level metadata clustering using clustering-agent topic seed; no batch abstract/PDF enrichment.,,,,,none,,,maybe,abstract|keywords|session,Rows that need abstract/PDF inspection before assignment to a sharper technical route.
SC-2024-P0005,SC,SC,2024,complete,A Probabilistic Approach To Selecting Build Configurations in Package Managers,Daniel Nichols|Harshitha Menon|Todd Gamblin|Abhinav Bhatele,Technical Papers,,accepted_paper,10.1109/SC41406.2024.00090,,,,,https://dblp.org/rec/conf/sc/NicholsMGB24,https://sc24.supercomputing.org/program/papers/,https://dblp.org/db/conf/sc/sc2024.html,,DBLP SC 2024 proceedings metadata,https://doi.org/10.1109/SC41406.2024.00090,paper,primary,verified,high,T10/T11,"storage,_i/o,_compression,_data_movement",storage|file-system|i/o|io|burst-buffer|nvm|checkpoint|compression|data-movement,SC-C05,"Storage, I/O, compression, data movement",provisional,Title-level metadata clustering using clustering-agent topic seed; no batch abstract/PDF enrichment.,,,,,none,,,maybe,abstract|keywords|session,"File systems, storage hierarchy, NVM, compression, checkpoint/restart, and large data movement."
SC-2024-P0006,SC,SC,2024,complete,A Scalable Algorithm for Active Learning,Youguang Chen|Zheyu Wen|George Biros,Technical Papers,,accepted_paper,10.1109/SC41406.2024.00057,,,,,https://dblp.org/rec/conf/sc/ChenWB24,https://sc24.supercomputing.org/program/papers/,https://dblp.org/db/conf/sc/sc2024.html,,DBLP SC 2024 proceedings metadata,https://doi.org/10.1109/SC41406.2024.00057,paper,primary,verified,high,T11,general_hpc_needs_review,hpc|needs_review,SC-C99,General HPC applications and needs-review rows,uncertain,Title-level metadata clustering using clustering-agent topic seed; no batch abstract/PDF enrichment.,,,,,none,,,maybe,abstract|keywords|session,Rows that need abstract/PDF inspection before assignment to a sharper technical route.
SC-2024-P0007,SC,SC,2024,complete,A Sparsity-Aware Distributed-Memory Algorithm for Sparse-Sparse Matrix Multiplication,Yuxi Hong 0001|Aydin Buluç,Technical Papers,,accepted_paper,10.1109/SC41406.2024.00053,,,,,https://dblp.org/rec/conf/sc/HongB24,https://sc24.supercomputing.org/program/papers/,https://dblp.org/db/conf/sc/sc2024.html,,DBLP SC 2024 proceedings metadata,https://doi.org/10.1109/SC41406.2024.00053,paper,primary,verified,high,T05/T09,"sparse,_graph,_irregular_execution",graph|sparse|gnn|irregular|spmm|spgemm|subgraph,SC-C03,"Sparse, graph, irregular execution",provisional,Title-level metadata clustering using clustering-agent topic seed; no batch abstract/PDF enrichment.,,,,,none,,,maybe,abstract|keywords|session,"Sparse matrices/tensors, graph processing, irregular communication, and graph neural-network execution."
SC-2024-P0008,SC,SC,2024,complete,A Workflow Roofline Model for End-to-End Workflow Performance Analysis,Nan Ding 0006|Brian Austin|Yang Liu 0179|Neil Mehta|Steven Farrell|Johannes P. Blaschke|Leonid Oliker|Hai Ah Nam|Nicholas J. Wright|Samuel Williams 0001,Technical Papers,,accepted_paper,10.1109/SC41406.2024.00071,,,,,https://dblp.org/rec/conf/sc/0006ALMFBONW024,https://sc24.supercomputing.org/program/papers/,https://dblp.org/db/conf/sc/sc2024.html,,DBLP SC 2024 proceedings metadata,https://doi.org/10.1109/SC41406.2024.00071,paper,primary,verified,high,T08,runtime_scheduling_and_resource_management,runtime|scheduler|scheduling|serverless|batching|resource|workflow|task,SC-C06,Runtime scheduling and resource management,provisional,Title-level metadata clustering using clustering-agent topic seed; no batch abstract/PDF enrichment.,,,,,none,,,maybe,abstract|keywords|session,"Runtime systems, schedulers, workflow engines, adaptive batching, and resource management."
SC-2024-P0009,SC,SC,2024,complete,Accelerated Atomistic Kinetic Monte Carlo Simulations of Resistive Memory Arrays,Manasa Kaniselvan|Alexander Maeder|Marko Mladenovic|Mathieu Luisier|Alexandros Nikolaos Ziogas,Technical Papers,,accepted_paper,10.1109/SC41406.2024.00097,,,,,https://dblp.org/rec/conf/sc/KaniselvanMMLZ24,https://sc24.supercomputing.org/program/papers/,https://dblp.org/db/conf/sc/sc2024.html,,DBLP SC 2024 proceedings metadata,https://doi.org/10.1109/SC41406.2024.00097,paper,primary,verified,high,T10/T11,"storage,_i/o,_compression,_data_movement",storage|file-system|i/o|io|burst-buffer|nvm|checkpoint|compression|data-movement,SC-C05,"Storage, I/O, compression, data movement",provisional,Title-level metadata clustering using clustering-agent topic seed; no batch abstract/PDF enrichment.,,,,,none,,,maybe,abstract|keywords|session,"File systems, storage hierarchy, NVM, compression, checkpoint/restart, and large data movement."
