paper_id,venue_id,venue_name,year,year_status,title,authors,track,session,paper_type,doi,acm_url,ieee_url,openreview_url,arxiv_url,dblp_url,official_url,proceedings_url,pdf_url,source_title,source_url,source_type,source_priority,verification_status,confidence,topic_primary,topic_secondary,topic_tags,topic_cluster_id,topic_cluster_label,topic_cluster_status,topic_notes,artifact_url,code_url,dataset_url,award_refs,representative_role,representative_score,representative_reason,include_in_report,missing_fields,notes
DATE-2026-P3677,DATE,DATE,2026,partial,DISTILLING GRAPH REASONING INTO LIGHTWEIGHT CNNS FOR NEAR-SENSOR POINT CLOUD CORRUPTION DETECTION,Grafika Jati|Martin Molan|Francesco Barchi|Andrea Bartolini|Giuseppe Mercurio and Andrea Acquaviva,ts,TS02 TS02 Trustworthy AI-Driven and Hardware-Level Security Techniques,accepted_paper,,,,,,,https://www.date-conference.com/programme#TS02,https://www.date-conference.com/programme#TS02,https://www.date-conference.com/proceedings-archive/2026/DATA/1531.pdf,DATE 2026 detailed programme,https://www.date-conference.com/programme#TS02,official_page,primary,verified,high,T11|T12,hardware_security_trusted_systems,security|attack_or_fault|trust,DATE-C12,SEC01 Hardware security and trusted systems,provisional,,,,,,none,0,,maybe,doi,Parsed from official DATE detailed programme; DOI/DBLP not batch-verified.
DATE-2026-P3678,DATE,DATE,2026,partial,DOLPHIUM: CO-OPTIMIZING QUANTIZATION DATAFLOW AND PARADIGMS ON POLY-HIERARCHICAL NPUS,Xiuping Cui|Chengrui Zhang|Xiang Chen and Yun (Eric) Liang|Peking University,ts,"TS25 TS25 Efficient AI Systems, Model Compression, and Edge Optimisation",accepted_paper,,,,,,,https://www.date-conference.com/programme#TS25,https://www.date-conference.com/programme#TS25,https://www.date-conference.com/proceedings-archive/2026/DATA/1165.pdf,DATE 2026 detailed programme,https://www.date-conference.com/programme#TS25,official_page,primary,verified,high,T07|T08,hls_compilers_mapping_runtime,compiler|mapping|runtime,DATE-C09,"DA05 HLS, compilers, mapping, runtime DSE",provisional,,,,,,none,0,,maybe,doi,Parsed from official DATE detailed programme; DOI/DBLP not batch-verified.
DATE-2026-P3679,DATE,DATE,2026,partial,DPUCONFIG: OPTIMIZING ML INFERENCE IN FPGAS USING REINFORCEMENT LEARNING,Alexandros Patras|Spyros Lalis|Christos Antonopoulos and Nikolaos Bellas|University of Thessaly,ts,TS29 TS29 LLMs and Emerging Architectures for Intelligent Hardware Generation,accepted_paper,,,,,,,https://www.date-conference.com/programme#TS29,https://www.date-conference.com/programme#TS29,https://www.date-conference.com/proceedings-archive/2026/DATA/488.pdf,DATE 2026 detailed programme,https://www.date-conference.com/programme#TS29,official_page,primary,verified,high,T04|T08,embedded_realtime_cps_robotics_edge,edge|real_time|cps_or_robotics,DATE-C10,"SYS01 Embedded real-time CPS, automotive, robotics, edge IoT",provisional,,,,,,none,0,,maybe,doi,Parsed from official DATE detailed programme; DOI/DBLP not batch-verified.
DATE-2026-P3680,DATE,DATE,2026,partial,DRAFTING AND MULTI-INPUT SWITCHING IN DIGITAL DYNAMIC TIMING SIMULATION FOR MULTI-INPUT GATES,Arman Ferdowsi|Ulrich Schmid and Josef Salzmann|TU Wien,ts,TS26 TS26 Advanced methods for Placement and Partitioning,accepted_paper,,,,,,,https://www.date-conference.com/programme#TS26,https://www.date-conference.com/programme#TS26,https://www.date-conference.com/proceedings-archive/2026/DATA/19.pdf,DATE 2026 detailed programme,https://www.date-conference.com/programme#TS26,official_page,primary,verified,high,T10|T12,physical_implementation_chiplet_closure,physical_design|chiplet_or_3d|closure,DATE-C05,DA01 Physical implementation and 3D/chiplet closure,provisional,,,,,,none,0,,maybe,doi,Parsed from official DATE detailed programme; DOI/DBLP not batch-verified.
DATE-2026-P3681,DATE,DATE,2026,partial,DREAMRAM: A FINE-GRAINED CONFIGURABLE DESIGN SPACE MODELING TOOL FOR CUSTOM 3D DIE-STACKED DRAM,Victor Cai|Jennifer Zhou|David Brooks and Gu-Yeon Wei|Harvard University,ts,TS35 TS35 Advanced Computing Paradigm using Emerging Memory Technologies,accepted_paper,,,,,,,https://www.date-conference.com/programme#TS35,https://www.date-conference.com/programme#TS35,https://www.date-conference.com/proceedings-archive/2026/DATA/1434.pdf,DATE 2026 detailed programme,https://www.date-conference.com/programme#TS35,official_page,primary,verified,high,T01|T10,memory_centric_acceleration,memory_centric|pim_cim|ai_acceleration,DATE-C02,ACC02 Memory-centric acceleration,provisional,,,,,,none,0,,maybe,doi,Parsed from official DATE detailed programme; DOI/DBLP not batch-verified.
DATE-2026-P3682,DATE,DATE,2026,partial,DRVISION: A DRV-AWARE ROUTABILITY OPTIMIZATION FRAMEWORK WITH MULTI-MODAL PREDICTION AND VISION-BASED ROUTING GUIDANCE,Xu Cheng|Pengcheng Fan and Peng Cao|Southeast University,ts,TS18 TS18 Next-Generation Routing Optimization Techniques,accepted_paper,,,,,,,https://www.date-conference.com/programme#TS18,https://www.date-conference.com/programme#TS18,https://www.date-conference.com/proceedings-archive/2026/DATA/542.pdf,DATE 2026 detailed programme,https://www.date-conference.com/programme#TS18,official_page,primary,verified,high,T10|T12,physical_implementation_chiplet_closure,physical_design|chiplet_or_3d|closure,DATE-C05,DA01 Physical implementation and 3D/chiplet closure,provisional,,,,,,none,0,,maybe,doi,Parsed from official DATE detailed programme; DOI/DBLP not batch-verified.
DATE-2026-P3683,DATE,DATE,2026,partial,DS-CIM: DIGITAL STOCHASTIC COMPUTING-IN-MEMORY FEATURING ACCURATE OR-ACCUMULATION VIA SAMPLE REGION REMAPPING FOR EDGE AI MODELS,Kunming Shao|Liang Zhao|Jiangnan Yu|Zhipeng Liao|Xiaomeng WANG|Yi Zou|Tim Cheng and Chi Ying Tsui,ts,TS39 TS39 Approximate Computing Solutions for Deep Learning,accepted_paper,,,,,,,https://www.date-conference.com/programme#TS39,https://www.date-conference.com/programme#TS39,https://www.date-conference.com/proceedings-archive/2026/DATA/430.pdf,DATE 2026 detailed programme,https://www.date-conference.com/programme#TS39,official_page,primary,verified,high,T01|T10,memory_centric_acceleration,memory_centric|pim_cim|ai_acceleration,DATE-C02,ACC02 Memory-centric acceleration,provisional,,,,,,none,0,,maybe,doi,Parsed from official DATE detailed programme; DOI/DBLP not batch-verified.
DATE-2026-P3684,DATE,DATE,2026,partial,DSR: A SYSTEMATIC APPROACH FOR EFFICIENT DOUBLE-SIDED SIGNAL ROUTING,Jianqing Chen|Zhenkun Lin|Xun Jiang|Genggeng Liu|Yibo Lin and Gang Du,ts,TS18 TS18 Next-Generation Routing Optimization Techniques,accepted_paper,,,,,,,https://www.date-conference.com/programme#TS18,https://www.date-conference.com/programme#TS18,https://www.date-conference.com/proceedings-archive/2026/DATA/861.pdf,DATE 2026 detailed programme,https://www.date-conference.com/programme#TS18,official_page,primary,verified,high,T10|T12,physical_implementation_chiplet_closure,physical_design|chiplet_or_3d|closure,DATE-C05,DA01 Physical implementation and 3D/chiplet closure,provisional,,,,,,none,0,,maybe,doi,Parsed from official DATE detailed programme; DOI/DBLP not batch-verified.
DATE-2026-P3685,DATE,DATE,2026,partial,DYGEN: A CONSTANT-TIME KERNEL GENERATOR FOR DYNAMIC-SHAPE NEURAL NETWORKS,yuhan kang|Wenrui Zhang|dong chen|Yang Shi|Jianchao Yang|Zeyu Xue|jing feng and mei wen,ts,TS15 TS15 Efficient Hardware Architectures for AI applications,accepted_paper,,,,,,,https://www.date-conference.com/programme#TS15,https://www.date-conference.com/programme#TS15,https://www.date-conference.com/proceedings-archive/2026/DATA/1067.pdf,DATE 2026 detailed programme,https://www.date-conference.com/programme#TS15,official_page,primary,verified,high,T07|T08,hls_compilers_mapping_runtime,compiler|mapping|runtime,DATE-C09,"DA05 HLS, compilers, mapping, runtime DSE",provisional,,,,,,none,0,,maybe,doi,Parsed from official DATE detailed programme; DOI/DBLP not batch-verified.
DATE-2026-P3686,DATE,DATE,2026,partial,DYNAMIC ALGORITHM CONFIGURATION FOR GLOBAL PLACEMENT,Chen Lu|Ke Xue|Ruo-Tong Chen|Yunqi Shi|Siyuan Xu|Mingxuan Yuan|Chao Qian and Zhi-Hua Zhou,ts,TS26 TS26 Advanced methods for Placement and Partitioning,accepted_paper,,,,,,,https://www.date-conference.com/programme#TS26,https://www.date-conference.com/programme#TS26,https://www.date-conference.com/proceedings-archive/2026/DATA/163.pdf,DATE 2026 detailed programme,https://www.date-conference.com/programme#TS26,official_page,primary,verified,high,T01|T10,memory_centric_acceleration,memory_centric|pim_cim|ai_acceleration,DATE-C02,ACC02 Memory-centric acceleration,provisional,,,,,,none,0,,maybe,doi,Parsed from official DATE detailed programme; DOI/DBLP not batch-verified.
DATE-2026-P3687,DATE,DATE,2026,partial,DYNAMIC NEURAL THRESHOLDING ON MIXED-SIGNAL NEUROMORPHIC PROCESSORS ENABLED BY INTEGRATED LEARNING AND HARDWARE DESIGN,Kyuseung Han|Kwang-Il Oh|Sukho Lee|Hyeonguk Jang|Jae-Jin Lee and Sooyoung Jang,ts,TS08 TS08 Next-Generation AI Hardware Accelerators,accepted_paper,,,,,,,https://www.date-conference.com/programme#TS08,https://www.date-conference.com/programme#TS08,https://www.date-conference.com/proceedings-archive/2026/DATA/625.pdf,DATE 2026 detailed programme,https://www.date-conference.com/programme#TS08,official_page,primary,verified,high,T02|T03|T05,ai_inference_model_specific_accelerators,ai_inference|model_specific|accelerator,DATE-C01,ACC01 AI inference and model-specific accelerators,provisional,,,,,,none,0,,maybe,doi,Parsed from official DATE detailed programme; DOI/DBLP not batch-verified.
DATE-2026-P3688,DATE,DATE,2026,partial,DYNAMIC RANK-AWARE AGGREGATION WITH GRAPH CONTRASTIVE LEARNING FOR FEDERATED FOUNDATION MODEL FINE-TUNING,Zhao Yang|Xuanyun Qiu and Hua Cui,ts,TS08 TS08 Next-Generation AI Hardware Accelerators,accepted_paper,,,,,,,https://www.date-conference.com/programme#TS08,https://www.date-conference.com/programme#TS08,https://www.date-conference.com/proceedings-archive/2026/DATA/526.pdf,DATE 2026 detailed programme,https://www.date-conference.com/programme#TS08,official_page,primary,verified,high,T11|T12,hardware_security_trusted_systems,security|attack_or_fault|trust,DATE-C12,SEC01 Hardware security and trusted systems,provisional,,,,,,none,0,,maybe,doi,Parsed from official DATE detailed programme; DOI/DBLP not batch-verified.
DATE-2026-P3689,DATE,DATE,2026,partial,"DYNAMIC VOLTAGE, BODY BIAS AND FREQUENCY SCALING FOR FD-SOI-BASED LOW-POWER EDGE PROCESSORS",Shrihari Gokulachandran|Navneet Jain and Andreas Gerstlauer,ts,"TS37 TS37 Low-power, energy-efficient, and thermal-aware design",accepted_paper,,,,,,,https://www.date-conference.com/programme#TS37,https://www.date-conference.com/programme#TS37,https://www.date-conference.com/proceedings-archive/2026/DATA/995.pdf,DATE 2026 detailed programme,https://www.date-conference.com/programme#TS37,official_page,primary,verified,high,T11|T12,formal_verification_hardware_correctness,verification|formal|correctness,DATE-C06,DA02 Logic/formal verification and hardware correctness,provisional,,,,,,none,0,,maybe,doi,Parsed from official DATE detailed programme; DOI/DBLP not batch-verified.
DATE-2026-P3690,DATE,DATE,2026,partial,DYNAMO: RUNTIME SWITCHABLE QUANTIZATION FOR MOE WITH CROSS-DATASET ADAPTATION,Zihao Zheng|Xiuping Cui|Size Zheng|Maoliang Li|Jiayu Chen|Yun (Eric) Liang and Xiang Chen,ts,"TS25 TS25 Efficient AI Systems, Model Compression, and Edge Optimisation",accepted_paper,,,,,,,https://www.date-conference.com/programme#TS25,https://www.date-conference.com/programme#TS25,https://www.date-conference.com/proceedings-archive/2026/DATA/1518.pdf,DATE 2026 detailed programme,https://www.date-conference.com/programme#TS25,official_page,primary,verified,high,T02|T03|T05,ai_inference_model_specific_accelerators,ai_inference|model_specific|accelerator,DATE-C01,ACC01 AI inference and model-specific accelerators,provisional,,,,,,none,0,,maybe,doi,Parsed from official DATE detailed programme; DOI/DBLP not batch-verified.
DATE-2026-P3691,DATE,DATE,2026,partial,DYNAMOE: DYNAMIC RECONFIGURABLE NOC-BASED ACCELERATOR FOR MIXTURE-OF-EXPERT MODELS,Mohit Upadhyay and Li-Shiuan Peh|National University of Singapore,ts,TS07 TS07 From SAT/SMT Acceleration to NoC Modeling,accepted_paper,,,,,,,https://www.date-conference.com/programme#TS07,https://www.date-conference.com/programme#TS07,https://www.date-conference.com/proceedings-archive/2026/DATA/1217.pdf,DATE 2026 detailed programme,https://www.date-conference.com/programme#TS07,official_page,primary,verified,high,T02|T03|T05,ai_inference_model_specific_accelerators,ai_inference|model_specific|accelerator,DATE-C01,ACC01 AI inference and model-specific accelerators,provisional,,,,,,none,0,,maybe,doi,Parsed from official DATE detailed programme; DOI/DBLP not batch-verified.
DATE-2026-P3692,DATE,DATE,2026,partial,DYNAOPT: A HETEROGENEOUS LOGIC OPTIMIZATION FRAMEWORK WITH DYNAMIC SEQUENCE GENERATION,Xingyu Qin|Guande Dong|Jianwang Zhai and Kang Zhao|Beijing University of Posts and Telecommunications,ts,TS14 TS14 Logic and FPGA Synthesis,accepted_paper,,,,,,,https://www.date-conference.com/programme#TS14,https://www.date-conference.com/programme#TS14,https://www.date-conference.com/proceedings-archive/2026/DATA/412.pdf,DATE 2026 detailed programme,https://www.date-conference.com/programme#TS14,official_page,primary,verified,high,T06|T07,reconfigurable_spatial_dataflow,reconfigurable|spatial_dataflow|mapping,DATE-C03,ACC03 Reconfigurable and spatial dataflow architectures,provisional,,,,,,none,0,,maybe,doi,Parsed from official DATE detailed programme; DOI/DBLP not batch-verified.
DATE-2026-P3693,DATE,DATE,2026,partial,EDA FLOW MATTERS: STAGE-AWARE PARAMETER OPTIMIZATION OF TOOL CHAIN,Xinheng Li|Donger Luo|Peng Xu|Ziyang Yu|Qi Sun|Tinghuan Chen|Bei Yu and Hao Geng,ts,TS05 TS05 Innovations in Cross-Layer Optimization for advanced DES,accepted_paper,,,,,,,https://www.date-conference.com/programme#TS05,https://www.date-conference.com/programme#TS05,https://www.date-conference.com/proceedings-archive/2026/DATA/367.pdf,DATE 2026 detailed programme,https://www.date-conference.com/programme#TS05,official_page,primary,verified,high,T07|T08,hls_compilers_mapping_runtime,compiler|mapping|runtime,DATE-C09,"DA05 HLS, compilers, mapping, runtime DSE",provisional,,,,,,none,0,,maybe,doi,Parsed from official DATE detailed programme; DOI/DBLP not batch-verified.
DATE-2026-P3694,DATE,DATE,2026,partial,"EEMU: A FEMU-BASED ACCURATE, PARAMETRIC ETHERNET-SSD EMULATOR",Xikun Jiang|Chao Li|Tianyu Wang|Xiaowei Chen|Zhaoyan Shen and Zili Shao,ts,"TS31 TS31 Beyond the Core: Optimising, Scaling and Securing Heterogeneous Architectures",accepted_paper,,,,,,,https://www.date-conference.com/programme#TS31,https://www.date-conference.com/programme#TS31,https://www.date-conference.com/proceedings-archive/2026/DATA/329.pdf,DATE 2026 detailed programme,https://www.date-conference.com/programme#TS31,official_page,primary,verified,high,T06|T10,heterogeneous_soc_noc_chiplet_memory,soc|noc|memory_hierarchy,DATE-C11,"SYS02 Heterogeneous SoC, NoC, chiplet, memory hierarchy",provisional,,,,,,none,0,,maybe,doi,Parsed from official DATE detailed programme; DOI/DBLP not batch-verified.
DATE-2026-P3695,DATE,DATE,2026,partial,EFFICIENT ARITHMETIC ON FPGA,Danila Gorodecky and Leonel Sousa,ts,TS14 TS14 Logic and FPGA Synthesis,accepted_paper,,,,,,,https://www.date-conference.com/programme#TS14,https://www.date-conference.com/programme#TS14,https://www.date-conference.com/proceedings-archive/2026/DATA/1247.pdf,DATE 2026 detailed programme,https://www.date-conference.com/programme#TS14,official_page,primary,verified,high,T06|T07,reconfigurable_spatial_dataflow,reconfigurable|spatial_dataflow|mapping,DATE-C03,ACC03 Reconfigurable and spatial dataflow architectures,provisional,,,,,,none,0,,maybe,doi,Parsed from official DATE detailed programme; DOI/DBLP not batch-verified.
DATE-2026-P3696,DATE,DATE,2026,partial,EFFICIENT CNN INFERENCE ON ULTRA-LOW-POWER MCUS VIA SATURATION-AWARE CONVOLUTION,Shiming Li|Luca Mottola|Yuan Yao and Stefanos Kaxiras,ts,TS04 TS04 AI inference and learning at the edge,accepted_paper,,,,,,,https://www.date-conference.com/programme#TS04,https://www.date-conference.com/programme#TS04,https://www.date-conference.com/proceedings-archive/2026/DATA/920.pdf,DATE 2026 detailed programme,https://www.date-conference.com/programme#TS04,official_page,primary,verified,high,T02|T03|T05,ai_inference_model_specific_accelerators,ai_inference|model_specific|accelerator,DATE-C01,ACC01 AI inference and model-specific accelerators,provisional,,,,,,none,0,,maybe,doi,Parsed from official DATE detailed programme; DOI/DBLP not batch-verified.
DATE-2026-P3697,DATE,DATE,2026,partial,EFFICIENT DOWN-SAMPLING IN HYBRID NEURAL NETWORKS USING ADVERSARIAL AUTOENCODERS,Jonghyeon Nam|JoonSeok Kim|Eunji Kwon and Seokhyeong Kang,ts,"TS37 TS37 Low-power, energy-efficient, and thermal-aware design",accepted_paper,,,,,,,https://www.date-conference.com/programme#TS37,https://www.date-conference.com/programme#TS37,https://www.date-conference.com/proceedings-archive/2026/DATA/254.pdf,DATE 2026 detailed programme,https://www.date-conference.com/programme#TS37,official_page,primary,verified,high,T04|T08,embedded_realtime_cps_robotics_edge,edge|real_time|cps_or_robotics,DATE-C10,"SYS01 Embedded real-time CPS, automotive, robotics, edge IoT",provisional,,,,,,none,0,,maybe,doi,Parsed from official DATE detailed programme; DOI/DBLP not batch-verified.
DATE-2026-P3698,DATE,DATE,2026,partial,EFFICIENT FEDERATED LEARNING WITH LOW-RANK UPDATES UNDER HOMOMORPHIC ENCRYPTION,Mohamed Aboelenien Ahmed|Mohamed Alsharkawy|Hassan Nassar|Heba Khdr|Jeferson Gonzalez and Joerg Henkel|Karlsruhe Institute of Technology,ts,TS11 TS11 Performance and Security in Next-Generation Cryptographic Systems,accepted_paper,,,,,,,https://www.date-conference.com/programme#TS11,https://www.date-conference.com/programme#TS11,https://www.date-conference.com/proceedings-archive/2026/DATA/1309.pdf,DATE 2026 detailed programme,https://www.date-conference.com/programme#TS11,official_page,primary,verified,high,T11|T12,hardware_security_trusted_systems,security|attack_or_fault|trust,DATE-C12,SEC01 Hardware security and trusted systems,provisional,,,,,,none,0,,maybe,doi,Parsed from official DATE detailed programme; DOI/DBLP not batch-verified.
DATE-2026-P3699,DATE,DATE,2026,partial,EFFICIENT IMAGE RECONSTRUCTION ARCHITECTURE FOR NEUTRAL ATOM QUANTUM COMPUTING,Jonas Winklmann|Yian Yu|Xiaorang Guo|Korbinian Staudacher and Martin Schulz,ts,TS12 TS12 Design Automation for Quantum Computing,accepted_paper,,,,,,,https://www.date-conference.com/programme#TS12,https://www.date-conference.com/programme#TS12,https://www.date-conference.com/proceedings-archive/2026/DATA/178.pdf,DATE 2026 detailed programme,https://www.date-conference.com/programme#TS12,official_page,primary,verified,high,T02|T03|T05,ai_inference_model_specific_accelerators,ai_inference|model_specific|accelerator,DATE-C01,ACC01 AI inference and model-specific accelerators,provisional,,,,,,none,0,,maybe,doi,Parsed from official DATE detailed programme; DOI/DBLP not batch-verified.
DATE-2026-P3700,DATE,DATE,2026,partial,EFFICIENT LLM DECODING ON RYZEN AI NPUS,Zhenyu Xu|Miaoxiang Yu|Jillian Cai|Qing Yang and Tao Wei,ts,TS01 TS01 Energy Efficiency and Performance Optimization,accepted_paper,,,,,,,https://www.date-conference.com/programme#TS01,https://www.date-conference.com/programme#TS01,https://www.date-conference.com/proceedings-archive/2026/DATA/810.pdf,DATE 2026 detailed programme,https://www.date-conference.com/programme#TS01,official_page,primary,verified,high,T02|T03|T05,ai_inference_model_specific_accelerators,ai_inference|model_specific|accelerator,DATE-C01,ACC01 AI inference and model-specific accelerators,provisional,,,,,,none,0,,maybe,doi,Parsed from official DATE detailed programme; DOI/DBLP not batch-verified.
DATE-2026-P3701,DATE,DATE,2026,partial,EFFICIENT THROUGHPUT ANALYSIS OF SYNCHRONOUS DATAFLOW GRAPHS VIA PARAMETRIC SHORTEST PATH,Zhengzheng Tian|Mingze Ma and Jian Hou,ts,"TS03 TS03 Routing, Mapping, and Interconnects for Scalable Hardware Systems",accepted_paper,,,,,,,https://www.date-conference.com/programme#TS03,https://www.date-conference.com/programme#TS03,https://www.date-conference.com/proceedings-archive/2026/DATA/144.pdf,DATE 2026 detailed programme,https://www.date-conference.com/programme#TS03,official_page,primary,verified,high,T04|T08,embedded_realtime_cps_robotics_edge,edge|real_time|cps_or_robotics,DATE-C10,"SYS01 Embedded real-time CPS, automotive, robotics, edge IoT",provisional,,,,,,none,0,,maybe,doi,Parsed from official DATE detailed programme; DOI/DBLP not batch-verified.
DATE-2026-P3702,DATE,DATE,2026,partial,EFFICIENT WARPAGE SIMULATION OF COMPLEX 2.5-D/3-D IC STRUCTURES WITH NOVEL MESHING ALGORITHM AND LAYERWISE PLATE THEORY,Tianxiang Zhu|Qipan Wang|Yibo Lin and Runsheng Wang|Peking University,ts,TS38 TS38 Ultra-Reliable and Efficient Mixed-Criticality Systems,accepted_paper,,,,,,,https://www.date-conference.com/programme#TS38,https://www.date-conference.com/programme#TS38,https://www.date-conference.com/proceedings-archive/2026/DATA/1149.pdf,DATE 2026 detailed programme,https://www.date-conference.com/programme#TS38,official_page,primary,verified,high,T11|T12,test_reliability_fault_tolerance,test|reliability|fault_tolerance,DATE-C07,"DA03 Test, diagnosis, reliability, fault tolerance",provisional,,,,,,none,0,,maybe,doi,Parsed from official DATE detailed programme; DOI/DBLP not batch-verified.
DATE-2026-P3703,DATE,DATE,2026,partial,EGO: EFFICIENT COMPRESSION OF UNSTRUCTURED SPARSE DNNS FOR COMPUTE-IN-MEMORY BASED ON GRAPH MINIMUM-COST MATCHING OPTIMIZATION,Teng Wan|Yu Cao|Huazhong Yang and Xueqing Li,ts,TS01 TS01 Energy Efficiency and Performance Optimization,accepted_paper,,,,,,,https://www.date-conference.com/programme#TS01,https://www.date-conference.com/programme#TS01,https://www.date-conference.com/proceedings-archive/2026/DATA/1413.pdf,DATE 2026 detailed programme,https://www.date-conference.com/programme#TS01,official_page,primary,verified,high,T01|T10,memory_centric_acceleration,memory_centric|pim_cim|ai_acceleration,DATE-C02,ACC02 Memory-centric acceleration,provisional,,,,,,none,0,,maybe,doi,Parsed from official DATE detailed programme; DOI/DBLP not batch-verified.
DATE-2026-P3704,DATE,DATE,2026,partial,ELOGIC: AN E-GRAPH-BASED LOGIC REWRITING FRAMEWORK FOR MAJORITY-INVERTER GRAPHS,Rongliang Fu|Wei Xuan|Shuo Yin|Guangyu Hu|Chen Chen|Hongce Zhang|Bei Yu and Tsung-Yi Ho,ts,TS14 TS14 Logic and FPGA Synthesis,accepted_paper,,,,,,,https://www.date-conference.com/programme#TS14,https://www.date-conference.com/programme#TS14,https://www.date-conference.com/proceedings-archive/2026/DATA/1137.pdf,DATE 2026 detailed programme,https://www.date-conference.com/programme#TS14,official_page,primary,verified,high,T06|T07,reconfigurable_spatial_dataflow,reconfigurable|spatial_dataflow|mapping,DATE-C03,ACC03 Reconfigurable and spatial dataflow architectures,provisional,,,,,,none,0,,maybe,doi,Parsed from official DATE detailed programme; DOI/DBLP not batch-verified.
DATE-2026-P3705,DATE,DATE,2026,partial,EMAPER: CROSS-LEVEL ELECTROMIGRATION AWARE PLACEMENT AND ROUTING EDA WORKFLOW FOR INTERCONNECTS HOTSPOT PREDICTION AND MITIGATION,Chenglin Ye|Yuze Lu|Yizhan Liu|Ligong Zhang|Jinghan Xu|Fei Liu|Yibo Lin|Zheng Zhou and Xiaoyan Liu|Peking University,ts,TS06 TS06 Thermal and Power Integrity Modeling for Advanced 3D/2.5D IC Systems,accepted_paper,,,,,,,https://www.date-conference.com/programme#TS06,https://www.date-conference.com/programme#TS06,https://www.date-conference.com/proceedings-archive/2026/DATA/498.pdf,DATE 2026 detailed programme,https://www.date-conference.com/programme#TS06,official_page,primary,verified,high,T10|T12,physical_implementation_chiplet_closure,physical_design|chiplet_or_3d|closure,DATE-C05,DA01 Physical implementation and 3D/chiplet closure,provisional,,,,,,none,0,,maybe,doi,Parsed from official DATE detailed programme; DOI/DBLP not batch-verified.
DATE-2026-P3706,DATE,DATE,2026,partial,ENABLING CROSS-DESIGN POWER TRACE PREDICTION WITH GNNS FOR GATE-LEVEL NETLISTS,Shih-Chun Lin|Yung-Chih Chen and Bo-Hao Huang,ts,TS06 TS06 Thermal and Power Integrity Modeling for Advanced 3D/2.5D IC Systems,accepted_paper,,,,,,,https://www.date-conference.com/programme#TS06,https://www.date-conference.com/programme#TS06,https://www.date-conference.com/proceedings-archive/2026/DATA/1144.pdf,DATE 2026 detailed programme,https://www.date-conference.com/programme#TS06,official_page,primary,verified,high,T02|T03|T05,ai_inference_model_specific_accelerators,ai_inference|model_specific|accelerator,DATE-C01,ACC01 AI inference and model-specific accelerators,provisional,,,,,,none,0,,maybe,doi,Parsed from official DATE detailed programme; DOI/DBLP not batch-verified.
DATE-2026-P3707,DATE,DATE,2026,partial,ENABLING ULTRA-RELIABLE MEMORIES: A PRACTICAL FRAMEWORK FOR ZERO MIS-CORRECTION SEC-DED-DAEC CODES FOR SAFETY-CRITICAL SYSTEMS,Guixiang Chen|Sheng Liu|Bo Yuan and Yang Guo|National University of Defense Technology,ts,TS20 TS20 Memory-Centric and Neuromorphic Computing: Design and Simulation,accepted_paper,,,,,,,https://www.date-conference.com/programme#TS20,https://www.date-conference.com/programme#TS20,https://www.date-conference.com/proceedings-archive/2026/DATA/1069.pdf,DATE 2026 detailed programme,https://www.date-conference.com/programme#TS20,official_page,primary,verified,high,T04|T08,embedded_realtime_cps_robotics_edge,edge|real_time|cps_or_robotics,DATE-C10,"SYS01 Embedded real-time CPS, automotive, robotics, edge IoT",provisional,,,,,,none,0,,maybe,doi,Parsed from official DATE detailed programme; DOI/DBLP not batch-verified.
DATE-2026-P3708,DATE,DATE,2026,partial,ENDOR: EXPLOIT NEARLY-DECODE-ONLY OPPORTUNITIES OF LLM REASONING ON NEAR-MEMORY ARCHITECTURE,Jun Liu|Tianlang Zhao|Shiyi Liu|Jiancai Ye|Lin Li|zhen yu|Li Ding|Hao Zhou|Zhenhua Zhu|Xuefei Ning|Yuan Xie|Yu Wang and Guohao Dai,ts,TS36 TS36 Next-Generation Memory Systems for AI acceleration,accepted_paper,,,,,,,https://www.date-conference.com/programme#TS36,https://www.date-conference.com/programme#TS36,https://www.date-conference.com/proceedings-archive/2026/DATA/653.pdf,DATE 2026 detailed programme,https://www.date-conference.com/programme#TS36,official_page,primary,verified,high,T01|T10,memory_centric_acceleration,memory_centric|pim_cim|ai_acceleration,DATE-C02,ACC02 Memory-centric acceleration,provisional,,,,,,none,0,,maybe,doi,Parsed from official DATE detailed programme; DOI/DBLP not batch-verified.
DATE-2026-P3709,DATE,DATE,2026,partial,ENHANCE LANGUAGE MODEL-BASED REPAIR FOR MEMORY-RELATED VULNERABILITIES VIA KNOWLEDGE- AND SEMANTIC-GUIDED ANALYSIS,Hao Shen|Ming Hu|Yanxin Yang|Xiaofei Xie and Mingsong Chen,ts,TS40 TS40 Efficient Simulation and Validation Methods,accepted_paper,,,,,,,https://www.date-conference.com/programme#TS40,https://www.date-conference.com/programme#TS40,https://www.date-conference.com/proceedings-archive/2026/DATA/842.pdf,DATE 2026 detailed programme,https://www.date-conference.com/programme#TS40,official_page,primary,verified,high,T02|T03|T05,ai_inference_model_specific_accelerators,ai_inference|model_specific|accelerator,DATE-C01,ACC01 AI inference and model-specific accelerators,provisional,,,,,,none,0,,maybe,doi,Parsed from official DATE detailed programme; DOI/DBLP not batch-verified.
