paper_id,venue_id,venue_name,year,year_status,title,authors,track,session,paper_type,doi,acm_url,ieee_url,openreview_url,arxiv_url,dblp_url,official_url,proceedings_url,pdf_url,source_title,source_url,source_type,source_priority,verification_status,confidence,topic_primary,topic_secondary,topic_tags,topic_cluster_id,topic_cluster_label,topic_cluster_status,topic_notes,artifact_url,code_url,dataset_url,award_refs,representative_role,representative_score,representative_reason,include_in_report,missing_fields,notes
MLSys-2026-P0040,MLSys,MLSys,2026,partial,Demystifying the Mixture of Experts Serving Tax,Pratyush Patel|Dayeol Lee|Shintaro Iwasaki|Arvind Krishnamurthy,Research Track,Research Track Oral Presentation: LLM Serving 4,accepted_paper,,,,https://openreview.net/forum?id=lELxqcgrsN,,https://dblp.org/search?q=Demystifying%20the%20Mixture%20of%20Experts%20Serving%20Tax,https://mlsys.org/virtual/2026/poster/3541,,https://openreview.net/pdf?id=lELxqcgrsN,MLSys 2026 official virtual papers/poster page,https://mlsys.org/virtual/2026/poster/3541,official_page,primary,needs_review,medium,T02/T05/T09,recommendation_sparse_moe_graph,sparse|moe|recommendation|graph|embedding,MLSYS-C07,"Recommendation, embeddings, sparse/MoE, and graph learning systems",provisional,Title-level metadata clustering; 2026 rows are official virtual-page rows until proceedings are posted.,,,,,none,,,maybe,doi|proceedings_url|abstract|keywords,partial year: official proceedings volume not yet available; title/authors from official virtual paper/poster sources
MLSys-2026-P0041,MLSys,MLSys,2026,partial,Designing Communication-Efficient AI Systems: An Interconnect-Aware HPC Perspective,Jinghan Yao,Research Track,,accepted_paper,,,,,,https://dblp.org/search?q=Designing%20Communication-Efficient%20AI%20Systems%3A%20An%20Interconnect-Aware%20HPC%20Perspective,https://mlsys.org/virtual/2026/poster/10169,,,MLSys 2026 official virtual papers/poster page,https://mlsys.org/virtual/2026/poster/10169,official_page,primary,needs_review,medium,T08/T10/T11,distributed_training_orchestration,distributed_training|communication|scheduling,MLSYS-C02,"Distributed training, communication, and accelerator orchestration",provisional,Title-level metadata clustering; 2026 rows are official virtual-page rows until proceedings are posted.,,,,,none,,,maybe,doi|proceedings_url|abstract|keywords,partial year: official proceedings volume not yet available; title/authors from official virtual paper/poster sources
MLSys-2026-P0042,MLSys,MLSys,2026,partial,DisAgg: Distributed Aggregators for Efficient Secure Aggregation,Haaris Mehmood|Giorgos Tatsis|Dimitrios Alexopoulos|Karthikeyan Saravanan|Jie Xi|Anastasios Drosou|Mete Ozay,Research Track,Research Track Oral Presentation: Federated Learning,accepted_paper,,,,https://openreview.net/forum?id=H0BLKrOgik,,https://dblp.org/search?q=DisAgg%3A%20Distributed%20Aggregators%20for%20Efficient%20Secure%20Aggregation,https://mlsys.org/virtual/2026/poster/3614,,https://openreview.net/pdf?id=H0BLKrOgik,MLSys 2026 official virtual papers/poster page,https://mlsys.org/virtual/2026/poster/3614,official_page,primary,needs_review,medium,T08/T10/T11,distributed_training_orchestration,distributed_training|communication|scheduling,MLSYS-C02,"Distributed training, communication, and accelerator orchestration",provisional,Title-level metadata clustering; 2026 rows are official virtual-page rows until proceedings are posted.,,,,,none,,,maybe,doi|proceedings_url|abstract|keywords,partial year: official proceedings volume not yet available; title/authors from official virtual paper/poster sources
MLSys-2026-P0043,MLSys,MLSys,2026,partial,DreamDDP: Accelerating Low-Bandwidth Geo-Distributed LLM Training with Layer-wise Partial Synchronization,Zhenheng Tang|Zichen TANG|Junlin Huang|Xinglin Pan|Rudan Yan|Yuxin Wang|Amelie Zhou|Shaohuai Shi|Xiaowen Chu|Bo Li,Research Track,Research Track Oral Presentation: LLM Training 3,accepted_paper,,,,https://openreview.net/forum?id=cnvw0mbZQp,,https://dblp.org/search?q=DreamDDP%3A%20Accelerating%20Low-Bandwidth%20Geo-Distributed%20LLM%20Training%20with%20Layer-wise%20Partial%20Synchronization,https://mlsys.org/virtual/2026/poster/3567,,https://openreview.net/pdf?id=cnvw0mbZQp,MLSys 2026 official virtual papers/poster page,https://mlsys.org/virtual/2026/poster/3567,official_page,primary,needs_review,medium,T01/T02/T08,llm_inference_kv_attention_serving,llm|transformer|attention|serving|quantization,MLSYS-C01,"LLM/Transformer inference, KV cache, attention, and serving",provisional,Title-level metadata clustering; 2026 rows are official virtual-page rows until proceedings are posted.,,,,,none,,,maybe,doi|proceedings_url|abstract|keywords,partial year: official proceedings volume not yet available; title/authors from official virtual paper/poster sources
MLSys-2026-P0044,MLSys,MLSys,2026,partial,DriftBench: Measuring and Predicting Infrastructure Drift in LLM Serving Systems,Gianluigi Vitale,Research Track,Research Track Oral Presentation: Benchmarks and Evaluation [ Slides ],accepted_paper,,,,https://openreview.net/forum?id=Xfzzp6grRP,,https://dblp.org/search?q=DriftBench%3A%20Measuring%20and%20Predicting%20Infrastructure%20Drift%20in%20LLM%20Serving%20Systems,https://mlsys.org/virtual/2026/poster/3576,,https://openreview.net/pdf?id=Xfzzp6grRP,MLSys 2026 official virtual papers/poster page,https://mlsys.org/virtual/2026/poster/3576,official_page,primary,needs_review,medium,T01/T02/T08,llm_inference_kv_attention_serving,llm|transformer|attention|serving|quantization,MLSYS-C01,"LLM/Transformer inference, KV cache, attention, and serving",provisional,Title-level metadata clustering; 2026 rows are official virtual-page rows until proceedings are posted.,,,,,none,,,maybe,doi|proceedings_url|abstract|keywords,partial year: official proceedings volume not yet available; title/authors from official virtual paper/poster sources
MLSys-2026-P0045,MLSys,MLSys,2026,partial,DriftBench: Measuring and Predicting Infrastructure Drift in LLM Serving Systems,Gianluigi Vitale,Research Track,,accepted_paper,,,,https://openreview.net/forum?id=Xfzzp6grRP,,https://dblp.org/search?q=DriftBench%3A%20Measuring%20and%20Predicting%20Infrastructure%20Drift%20in%20LLM%20Serving%20Systems,https://mlsys.org/virtual/2026/poster/10172,,https://openreview.net/pdf?id=Xfzzp6grRP,MLSys 2026 official virtual papers/poster page,https://mlsys.org/virtual/2026/poster/10172,official_page,primary,needs_review,medium,T01/T02/T08,llm_inference_kv_attention_serving,llm|transformer|attention|serving|quantization,MLSYS-C01,"LLM/Transformer inference, KV cache, attention, and serving",provisional,Title-level metadata clustering; 2026 rows are official virtual-page rows until proceedings are posted.,,,,,none,,,maybe,doi|proceedings_url|abstract|keywords,partial year: official proceedings volume not yet available; title/authors from official virtual paper/poster sources
MLSys-2026-P0046,MLSys,MLSys,2026,partial,DynaFlow: Transparent and Flexible Intra-Device Parallelism via Programmable Operator Scheduling,Yi Pan|Yile Gu|Luo Jinbin|Yibo Wu|Ziren Wang|Hongtao Zhang|Ziyi Xu|Shengkai Lin|Baris Kasikci|Stephanie Wang,Research Track,Research Track Oral Presentation: Compilers and Kernels,accepted_paper,,,,https://openreview.net/forum?id=i0yqC9954S,,https://dblp.org/search?q=DynaFlow%3A%20Transparent%20and%20Flexible%20Intra-Device%20Parallelism%20via%20Programmable%20Operator%20Scheduling,https://mlsys.org/virtual/2026/poster/3548,,https://openreview.net/pdf?id=i0yqC9954S,MLSys 2026 official virtual papers/poster page,https://mlsys.org/virtual/2026/poster/3548,official_page,primary,needs_review,medium,T08/T10/T11,distributed_training_orchestration,distributed_training|communication|scheduling,MLSYS-C02,"Distributed training, communication, and accelerator orchestration",provisional,Title-level metadata clustering; 2026 rows are official virtual-page rows until proceedings are posted.,,,,,none,,,maybe,doi|proceedings_url|abstract|keywords,partial year: official proceedings volume not yet available; title/authors from official virtual paper/poster sources
MLSys-2026-P0047,MLSys,MLSys,2026,partial,EarthSight: A Distributed Framework for Low-Latency Satellite Intelligence,Ansel Erol|Seungjun Lee|Divya Mahajan,Research Track,Research Track Oral Presentation: Efficient ML Project Page,accepted_paper,,,,https://openreview.net/forum?id=c3O6DnhUYm,,https://dblp.org/search?q=EarthSight%3A%20A%20Distributed%20Framework%20for%20Low-Latency%20Satellite%20Intelligence,https://mlsys.org/virtual/2026/poster/3569,,https://openreview.net/pdf?id=c3O6DnhUYm,MLSys 2026 official virtual papers/poster page,https://mlsys.org/virtual/2026/poster/3569,official_page,primary,needs_review,medium,T08/T10/T11,distributed_training_orchestration,distributed_training|communication|scheduling,MLSYS-C02,"Distributed training, communication, and accelerator orchestration",provisional,Title-level metadata clustering; 2026 rows are official virtual-page rows until proceedings are posted.,,https://www.github.com/scai-tech/earthsight,,,none,,,maybe,doi|proceedings_url|abstract|keywords,partial year: official proceedings volume not yet available; title/authors from official virtual paper/poster sources
MLSys-2026-P0048,MLSys,MLSys,2026,partial,Efficient Long-Context Language Model Training by Core Attention Disaggregation,Yonghao Zhuang|Junda Chen|Bo Pang|Yi Gu|Yibo Zhu|Yimin Jiang|Ion Stoica|Hao Zhang|Eric Xing,Research Track,Research Track Oral Presentation: LLM Training 1 Project Page [ Slides ],accepted_paper,,,,https://openreview.net/forum?id=oIonqkc8hM,,https://dblp.org/search?q=Efficient%20Long-Context%20Language%20Model%20Training%20by%20Core%20Attention%20Disaggregation,https://mlsys.org/virtual/2026/poster/3531,,https://openreview.net/pdf?id=oIonqkc8hM,MLSys 2026 official virtual papers/poster page,https://mlsys.org/virtual/2026/poster/3531,official_page,primary,needs_review,medium,T01/T02/T08,llm_inference_kv_attention_serving,llm|transformer|attention|serving|quantization,MLSYS-C01,"LLM/Transformer inference, KV cache, attention, and serving",provisional,Title-level metadata clustering; 2026 rows are official virtual-page rows until proceedings are posted.,,https://github.com/hao-ai-lab/DistCA,,,none,,,maybe,doi|proceedings_url|abstract|keywords,partial year: official proceedings volume not yet available; title/authors from official virtual paper/poster sources
MLSys-2026-P0049,MLSys,MLSys,2026,partial,"Efficient, VRAM-Constrained xLM Inference on Clients",Aditya Ukarande|Deep Shekhar|Marc Blackstein|Ram Rangan,Research Track,Industry Track Oral Presentation: Compilers/HW,accepted_paper,,,,https://openreview.net/forum?id=VKqQYg6JPb,,https://dblp.org/search?q=Efficient%2C%20VRAM-Constrained%20xLM%20Inference%20on%20Clients,https://mlsys.org/virtual/2026/poster/3579,,https://openreview.net/pdf?id=VKqQYg6JPb,MLSys 2026 official virtual papers/poster page,https://mlsys.org/virtual/2026/poster/3579,official_page,primary,needs_review,medium,T11,general_mlsys_needs_review,ml_systems|needs_review,MLSYS-C09,General MLSys systems and needs-review rows,provisional,Title-level metadata clustering; 2026 rows are official virtual-page rows until proceedings are posted.,,,,,none,,,maybe,doi|proceedings_url|abstract|keywords,partial year: official proceedings volume not yet available; title/authors from official virtual paper/poster sources
MLSys-2026-P0050,MLSys,MLSys,2026,partial,Equinox: Decentralized Scheduling for Hardware-aware Satellite Intelligence,Ansel Erol,Research Track,,accepted_paper,,,,,,https://dblp.org/search?q=Equinox%3A%20Decentralized%20Scheduling%20for%20Hardware-aware%20Satellite%20Intelligence,https://mlsys.org/virtual/2026/poster/10167,,,MLSys 2026 official virtual papers/poster page,https://mlsys.org/virtual/2026/poster/10167,official_page,primary,needs_review,medium,T07/T08/T12,compiler_graph_autotuning_codesign,compiler|autotuning|kernel|hardware_software_codesign,MLSYS-C03,"Compiler, graph optimization, autotuning, and hardware/software co-design",provisional,Title-level metadata clustering; 2026 rows are official virtual-page rows until proceedings are posted.,,,,,none,,,maybe,doi|proceedings_url|abstract|keywords,partial year: official proceedings volume not yet available; title/authors from official virtual paper/poster sources
MLSys-2026-P0051,MLSys,MLSys,2026,partial,Event Tensor: A Unified Abstraction for Compiling Dynamic Megakernel,Hongyi Jin|Bohan Hou|Guanjie Wang|Ruihang Lai|Jinqi Chen|Zihao Ye|Yaxing Cai|Yixin Dong|Xinhao Cheng|Zhihao Zhang|Yilong Zhao|Yingyi Huang|Lijie Yang|Jinchen Jiang|Gabriele Oliaro|Jianan Ji|Xupeng Miao|Vinod Grover|Todd Mowry|Zhihao Jia|Tianqi Chen,Research Track,Research Track Oral Presentation: Compilers and Kernels,accepted_paper,,,,https://openreview.net/forum?id=PJqFhAbUHa,,https://dblp.org/search?q=Event%20Tensor%3A%20A%20Unified%20Abstraction%20for%20Compiling%20Dynamic%20Megakernel,https://mlsys.org/virtual/2026/poster/3592,,https://openreview.net/pdf?id=PJqFhAbUHa,MLSys 2026 official virtual papers/poster page,https://mlsys.org/virtual/2026/poster/3592,official_page,primary,needs_review,medium,T07/T08/T12,compiler_graph_autotuning_codesign,compiler|autotuning|kernel|hardware_software_codesign,MLSYS-C03,"Compiler, graph optimization, autotuning, and hardware/software co-design",provisional,Title-level metadata clustering; 2026 rows are official virtual-page rows until proceedings are posted.,,,,,none,,,maybe,doi|proceedings_url|abstract|keywords,partial year: official proceedings volume not yet available; title/authors from official virtual paper/poster sources
MLSys-2026-P0052,MLSys,MLSys,2026,partial,ExecuTorch - A Unified PyTorch Solution to Run ML Models On-Device,Mergen Nachin|Digant Desai|Sicheng Jia|Chen Lai|Mengwei Liu|Jacob Szwejbka|Raziel Alvarez|Robert Ascani|Dave Bort|Manuel Candales|Andrew Caples|Yanan Cao|Zhengxu Chen|Soumith Chintala|Gregory Comer|Tanvir Islam|Songhao Jia|Tarun Karuturi|Jack Khuu|Abhinay Kukkadapu|Tugsbayasgalan Manlaibaatar|Andrew Or|Kimish Patel|Siddartha Pothapragada|Lucy Qiu|Supriya Rao|Orion Reblitz-Richardson|Max Ren|Scott Roy|Anthony Shoumikhin|Scott Wolchok|Guang Yang|Angela Yi|Martin Yuan|Hansong Zhang|Jack Zhang|Zhenrui Zhang|Shunting Zhang|Cemal Bilgin,Research Track,Research Track Oral Presentation: Best Paper Session Project Page,accepted_paper,,,,https://openreview.net/forum?id=jmE5nwC9kb,,https://dblp.org/search?q=ExecuTorch%20-%20A%20Unified%20PyTorch%20Solution%20to%20Run%20ML%20Models%20On-Device,https://mlsys.org/virtual/2026/poster/3545,,https://openreview.net/pdf?id=jmE5nwC9kb,MLSys 2026 official virtual papers/poster page,https://mlsys.org/virtual/2026/poster/3545,official_page,primary,needs_review,medium,T04/T07,edge_tinyml_on_device_runtime,edge|tinyml|on_device|runtime,MLSYS-C04,"Edge, TinyML, on-device runtime, and deployment",provisional,Title-level metadata clustering; 2026 rows are official virtual-page rows until proceedings are posted.,,https://github.com/pytorch/executorch,,MLSys-2026-A25,tool_benchmark,5,2026 partial signal for PyTorch-native edge runtime; 2026 official award certificate,yes,doi|proceedings_url|abstract|keywords,partial year: official proceedings volume not yet available; title/authors from official virtual paper/poster sources
MLSys-2026-P0053,MLSys,MLSys,2026,partial,FaaScale: Unlocking Fast LLM Scaling for Serverless Inference,Minchen Yu|Rui Yang|Chaobo Jia|Zhaoyuan Su|Sheng Yao|Tingfeng Lan|Yuchen Yang|Zirui Wang|Yue Cheng|Wei Wang|Ao Wang|Ruichuan Chen,Research Track,Research Track Oral Presentation: LLM Serving 2,accepted_paper,,,,https://openreview.net/forum?id=jgL8LuOVyT,,https://dblp.org/search?q=FaaScale%3A%20Unlocking%20Fast%20LLM%20Scaling%20for%20Serverless%20Inference,https://mlsys.org/virtual/2026/poster/3546,,https://openreview.net/pdf?id=jgL8LuOVyT,MLSys 2026 official virtual papers/poster page,https://mlsys.org/virtual/2026/poster/3546,official_page,primary,needs_review,medium,T01/T02/T08,llm_inference_kv_attention_serving,llm|transformer|attention|serving|quantization,MLSYS-C01,"LLM/Transformer inference, KV cache, attention, and serving",provisional,Title-level metadata clustering; 2026 rows are official virtual-page rows until proceedings are posted.,,,,,none,,,maybe,doi|proceedings_url|abstract|keywords,partial year: official proceedings volume not yet available; title/authors from official virtual paper/poster sources
MLSys-2026-P0054,MLSys,MLSys,2026,partial,fabric-lib: RDMA Point-to-Point Communication for LLM Systems,Nandor Licker|Kevin Hu|Vladimir Zaytsev|Lequn Chen,Research Track,Research Track Oral Presentation: LLM Serving 4,accepted_paper,,,,https://openreview.net/forum?id=SjVa05wEiY,,https://dblp.org/search?q=fabric-lib%3A%20RDMA%20Point-to-Point%20Communication%20for%20LLM%20Systems,https://mlsys.org/virtual/2026/poster/3584,,https://openreview.net/pdf?id=SjVa05wEiY,MLSys 2026 official virtual papers/poster page,https://mlsys.org/virtual/2026/poster/3584,official_page,primary,needs_review,medium,T01/T02/T08,llm_inference_kv_attention_serving,llm|transformer|attention|serving|quantization,MLSYS-C01,"LLM/Transformer inference, KV cache, attention, and serving",provisional,Title-level metadata clustering; 2026 rows are official virtual-page rows until proceedings are posted.,,,,,none,,,maybe,doi|proceedings_url|abstract|keywords,partial year: official proceedings volume not yet available; title/authors from official virtual paper/poster sources
MLSys-2026-P0055,MLSys,MLSys,2026,partial,FarSkip-Collective: Unhobbling Blocking Communication in Mixture of Experts Models,Yonatan Dukler|Guihong Li|Deval Shah|Jiang Liu|Vikram Appia|Emad Barsoum,Research Track,Research Track Oral Presentation: LLM Serving 4,accepted_paper,,,,https://openreview.net/forum?id=ruOpvLzsGV,,https://dblp.org/search?q=FarSkip-Collective%3A%20Unhobbling%20Blocking%20Communication%20in%20Mixture%20of%20Experts%20Models,https://mlsys.org/virtual/2026/poster/3520,,https://openreview.net/pdf?id=ruOpvLzsGV,MLSys 2026 official virtual papers/poster page,https://mlsys.org/virtual/2026/poster/3520,official_page,primary,needs_review,medium,T02/T05/T09,recommendation_sparse_moe_graph,sparse|moe|recommendation|graph|embedding,MLSYS-C07,"Recommendation, embeddings, sparse/MoE, and graph learning systems",provisional,Title-level metadata clustering; 2026 rows are official virtual-page rows until proceedings are posted.,,,,,none,,,maybe,doi|proceedings_url|abstract|keywords,partial year: official proceedings volume not yet available; title/authors from official virtual paper/poster sources
MLSys-2026-P0056,MLSys,MLSys,2026,partial,FlashAgents: Accelerating Multi-Agent LLM Systems via Streaming Prefill Overlap,Taosong Fang|Zhen Zheng|Zhengzhao Ma|Yaojie Lu|Hongyu Lin|Xianpei Han|Le Sun,Research Track,Research Track Oral Presentation: Agentic AI 2 [ Slides ],accepted_paper,,,,https://openreview.net/forum?id=m14PPUfgEc,,https://dblp.org/search?q=FlashAgents%3A%20Accelerating%20Multi-Agent%20LLM%20Systems%20via%20Streaming%20Prefill%20Overlap,https://mlsys.org/virtual/2026/poster/3537,,https://openreview.net/pdf?id=m14PPUfgEc,MLSys 2026 official virtual papers/poster page,https://mlsys.org/virtual/2026/poster/3537,official_page,primary,needs_review,medium,T01/T02/T08,llm_inference_kv_attention_serving,llm|transformer|attention|serving|quantization,MLSYS-C01,"LLM/Transformer inference, KV cache, attention, and serving",provisional,Title-level metadata clustering; 2026 rows are official virtual-page rows until proceedings are posted.,,,,,none,,,maybe,doi|proceedings_url|abstract|keywords,partial year: official proceedings volume not yet available; title/authors from official virtual paper/poster sources
MLSys-2026-P0057,MLSys,MLSys,2026,partial,FlashAttention-4: Algorithm and Kernel Pipelining Co-Design for Asymmetric Hardware Scaling,Ted Zadouri|Markus Hoehnerbach|Jay Shah|Vijay Thakkar|Tri Dao,Research Track,Research Track Oral Presentation: Efficient Computation,accepted_paper,,,,https://openreview.net/forum?id=mN5RtvuYl3,,https://dblp.org/search?q=FlashAttention-4%3A%20Algorithm%20and%20Kernel%20Pipelining%20Co-Design%20for%20Asymmetric%20Hardware%20Scaling,https://mlsys.org/virtual/2026/poster/3536,,https://openreview.net/pdf?id=mN5RtvuYl3,MLSys 2026 official virtual papers/poster page,https://mlsys.org/virtual/2026/poster/3536,official_page,primary,needs_review,medium,T01/T02/T08,llm_inference_kv_attention_serving,llm|transformer|attention|serving|quantization,MLSYS-C01,"LLM/Transformer inference, KV cache, attention, and serving",provisional,Title-level metadata clustering; 2026 rows are official virtual-page rows until proceedings are posted.,,,,,frontier,5,2026 partial signal for hardware-generation-specific attention kernels,yes,doi|proceedings_url|abstract|keywords,partial year: official proceedings volume not yet available; title/authors from official virtual paper/poster sources
MLSys-2026-P0058,MLSys,MLSys,2026,partial,FlashInfer-Bench: Building the Virtuous Cycle for AI-driven LLM Systems,Shanli Xing|Vivian Zhai|Alexander Jiang|Yixin Dong|Yong Wu|Zihao Ye|Charlie Ruan|Yingyi Huang|Yineng Zhang|Liangsheng Yin|Aksara Bayyapu|Luis Ceze|Tianqi Chen,Research Track,Research Track Oral Presentation: ML for Systems,accepted_paper,,,,https://openreview.net/forum?id=IyryZno8Hh,,https://dblp.org/search?q=FlashInfer-Bench%3A%20Building%20the%20Virtuous%20Cycle%20for%20AI-driven%20LLM%20Systems,https://mlsys.org/virtual/2026/poster/3609,,https://openreview.net/pdf?id=IyryZno8Hh,MLSys 2026 official virtual papers/poster page,https://mlsys.org/virtual/2026/poster/3609,official_page,primary,needs_review,medium,T01/T02/T08,llm_inference_kv_attention_serving,llm|transformer|attention|serving|quantization,MLSYS-C01,"LLM/Transformer inference, KV cache, attention, and serving",provisional,Title-level metadata clustering; 2026 rows are official virtual-page rows until proceedings are posted.,,,,,none,,,maybe,doi|proceedings_url|abstract|keywords,partial year: official proceedings volume not yet available; title/authors from official virtual paper/poster sources
MLSys-2026-P0059,MLSys,MLSys,2026,partial,Flashlight: PyTorch Compiler Extensions to Accelerate Attention Variants,Bozhi You|Irene Wang|Zelal Mustafaoglu|Abhinav Jangda|Angélica Moreira|Roshan Dathathri|Divya Mahajan|Keshav Pingali,Research Track,Research Track Oral Presentation: Efficient Computation Project Page [ Slides ],accepted_paper,,,,https://openreview.net/forum?id=lboOMA8XWr,,https://dblp.org/search?q=Flashlight%3A%20PyTorch%20Compiler%20Extensions%20to%20Accelerate%20Attention%20Variants,https://mlsys.org/virtual/2026/poster/3540,,https://openreview.net/pdf?id=lboOMA8XWr,MLSys 2026 official virtual papers/poster page,https://mlsys.org/virtual/2026/poster/3540,official_page,primary,needs_review,medium,T01/T02/T08,llm_inference_kv_attention_serving,llm|transformer|attention|serving|quantization,MLSYS-C01,"LLM/Transformer inference, KV cache, attention, and serving",provisional,Title-level metadata clustering; 2026 rows are official virtual-page rows until proceedings are posted.,,https://github.com/bozhiyou/flashlight/tree/mlsys26-ae,,,none,,,maybe,doi|proceedings_url|abstract|keywords,partial year: official proceedings volume not yet available; title/authors from official virtual paper/poster sources
MLSys-2026-P0060,MLSys,MLSys,2026,partial,FlexiCache: Leveraging Temporal Stability of Attention Heads for Efficient KV Cache Management,Nazmul Takbir|Hamidreza Alikhani Koshkak|Nikil Dutt|Sangeetha Abdu Jyothi,Research Track,Research Track Oral Presentation: LLM Serving 3,accepted_paper,,,,https://openreview.net/forum?id=GgX6dPJx9M,,https://dblp.org/search?q=FlexiCache%3A%20Leveraging%20Temporal%20Stability%20of%20Attention%20Heads%20for%20Efficient%20KV%20Cache%20Management,https://mlsys.org/virtual/2026/poster/3615,,https://openreview.net/pdf?id=GgX6dPJx9M,MLSys 2026 official virtual papers/poster page,https://mlsys.org/virtual/2026/poster/3615,official_page,primary,needs_review,medium,T01/T02/T08,llm_inference_kv_attention_serving,llm|transformer|attention|serving|quantization,MLSYS-C01,"LLM/Transformer inference, KV cache, attention, and serving",provisional,Title-level metadata clustering; 2026 rows are official virtual-page rows until proceedings are posted.,,,,,none,,,maybe,doi|proceedings_url|abstract|keywords,partial year: official proceedings volume not yet available; title/authors from official virtual paper/poster sources
MLSys-2026-P0061,MLSys,MLSys,2026,partial,Flexo: A User-Controllable Distributed Training System,Megan Frisella|Shubham Tiwari|Parker Gustafson|Andy Ruan|Yi Pan|Mathew Jacob|Gilbert Bernstein|Stephanie Wang|Parker Gustafson,Research Track,,accepted_paper,,,,,,https://dblp.org/search?q=Flexo%3A%20A%20User-Controllable%20Distributed%20Training%20System,https://mlsys.org/virtual/2026/poster/10198,,,MLSys 2026 official virtual papers/poster page,https://mlsys.org/virtual/2026/poster/10198,official_page,primary,needs_review,medium,T08/T10/T11,distributed_training_orchestration,distributed_training|communication|scheduling,MLSYS-C02,"Distributed training, communication, and accelerator orchestration",provisional,Title-level metadata clustering; 2026 rows are official virtual-page rows until proceedings are posted.,,,,,none,,,maybe,doi|proceedings_url|abstract|keywords,partial year: official proceedings volume not yet available; title/authors from official virtual paper/poster sources
MLSys-2026-P0062,MLSys,MLSys,2026,partial,FlexTrain: Scalable Hybrid-Parallel Training with Elastic Resource Utilization and Consistent Accuracy,Weilin Cai|Diandian Gu|Baoquan Zhong|Jun Wang|Zhuolin Zheng|Gaohong Liu|Jiang Kaihua|Shuguang Wang|Wencong Xiao|Jiayi Huang,Research Track,Research Track Oral Presentation: LLM Training 2,accepted_paper,,,,https://openreview.net/forum?id=h2yhNcbwSL,,https://dblp.org/search?q=FlexTrain%3A%20Scalable%20Hybrid-Parallel%20Training%20with%20Elastic%20Resource%20Utilization%20and%20Consistent%20Accuracy,https://mlsys.org/virtual/2026/poster/3553,,https://openreview.net/pdf?id=h2yhNcbwSL,MLSys 2026 official virtual papers/poster page,https://mlsys.org/virtual/2026/poster/3553,official_page,primary,needs_review,medium,T08/T10/T11,distributed_training_orchestration,distributed_training|communication|scheduling,MLSYS-C02,"Distributed training, communication, and accelerator orchestration",provisional,Title-level metadata clustering; 2026 rows are official virtual-page rows until proceedings are posted.,,,,,none,,,maybe,doi|proceedings_url|abstract|keywords,partial year: official proceedings volume not yet available; title/authors from official virtual paper/poster sources
MLSys-2026-P0063,MLSys,MLSys,2026,partial,FLoRIST: Singular Value Thresholding for Efficient and Accurate Federated Fine-Tuning of Large Language Models,Hariharan Ramesh|Jyotikrishna Dass,Research Track,Research Track Oral Presentation: Federated Learning,accepted_paper,,,,https://openreview.net/forum?id=GTZRs756YJ,,https://dblp.org/search?q=FLoRIST%3A%20Singular%20Value%20Thresholding%20for%20Efficient%20and%20Accurate%20Federated%20Fine-Tuning%20of%20Large%20Language%20Models,https://mlsys.org/virtual/2026/poster/3617,,https://openreview.net/pdf?id=GTZRs756YJ,MLSys 2026 official virtual papers/poster page,https://mlsys.org/virtual/2026/poster/3617,official_page,primary,needs_review,medium,T01/T02/T08,llm_inference_kv_attention_serving,llm|transformer|attention|serving|quantization,MLSYS-C01,"LLM/Transformer inference, KV cache, attention, and serving",provisional,Title-level metadata clustering; 2026 rows are official virtual-page rows until proceedings are posted.,,,,,none,,,maybe,doi|proceedings_url|abstract|keywords,partial year: official proceedings volume not yet available; title/authors from official virtual paper/poster sources
MLSys-2026-P0064,MLSys,MLSys,2026,partial,ForeCache: Understanding Workloads and Optimizing KVCache Management for Efficiently Serving LLM Coding Agents,Shubham Tiwari|Tapan Chugh|Nash Rickert|Simon Peter|Ratul Mahajan|Haiying Shen,Research Track,,accepted_paper,,,,,,https://dblp.org/search?q=ForeCache%3A%20Understanding%20Workloads%20and%20Optimizing%20KVCache%20Management%20for%20Efficiently%20Serving%20LLM%20Coding%20Agents,https://mlsys.org/virtual/2026/poster/10200,,,MLSys 2026 official virtual papers/poster page,https://mlsys.org/virtual/2026/poster/10200,official_page,primary,needs_review,medium,T01/T02/T08,llm_inference_kv_attention_serving,llm|transformer|attention|serving|quantization,MLSYS-C01,"LLM/Transformer inference, KV cache, attention, and serving",provisional,Title-level metadata clustering; 2026 rows are official virtual-page rows until proceedings are posted.,,,,,none,,,maybe,doi|proceedings_url|abstract|keywords,partial year: official proceedings volume not yet available; title/authors from official virtual paper/poster sources
